fip,0 Days,1 Days,2 Days,3 Days,4 Days,5 Days,6 Days,7 Days,8 Days,9 Days,10 Days
36027,0,0.101694915,0.220338983,0.474576271,0.627118644,0.762711864,0.847457627,0.898305085,0.949152542,0.949152542,0.983050847
36029,0,0.076190476,0.282539683,0.520634921,0.733333333,0.853968254,0.933333333,0.958730159,0.980952381,0.996825397,1
36031,0,0,0,0.25,0.25,0.375,0.375,0.5,0.875,0.875,0.875
36033,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5
36035,0,0,0.058823529,0.117647059,0.294117647,0.411764706,0.588235294,0.882352941,0.882352941,1,1
36037,0,0.166666667,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,1,1,1
36039,0.058823529,0.117647059,0.294117647,0.411764706,0.470588235,0.588235294,0.823529412,0.882352941,0.882352941,1,1
36043,0.2,0.2,0.2,0.4,0.4,1,1,1,1,1,1
36045,0,0,0.111111111,0.222222222,0.222222222,0.555555556,0.555555556,0.888888889,0.888888889,1,1
36047,0.021505376,0.107526882,0.333333333,0.52688172,0.752688172,0.838709677,0.913978495,0.978494624,1,1,1
36051,0,0,0,0,0.5,0.666666667,0.833333333,1,1,1,1
36053,0,0.285714286,0.285714286,0.714285714,0.714285714,0.714285714,0.857142857,0.857142857,0.857142857,0.857142857,1
36055,0.034482759,0.103448276,0.284482759,0.577586207,0.724137931,0.836206897,0.896551724,0.939655172,0.956896552,0.982758621,1
36057,0,0,0.173913043,0.260869565,0.391304348,0.565217391,0.608695652,0.739130435,0.869565217,0.956521739,1
36059,0.021834061,0.131004367,0.34279476,0.550218341,0.720524017,0.838427948,0.92139738,0.967248908,0.982532751,0.991266376,1
36061,0,0.285714286,0.285714286,0.428571429,0.714285714,0.857142857,1,1,1,1,1
36063,0,0.057142857,0.271428571,0.557142857,0.785714286,0.871428571,0.9,0.957142857,0.971428571,0.971428571,1
36065,0.111111111,0.37037037,0.555555556,0.814814815,0.888888889,0.888888889,0.888888889,0.925925926,1,1,1
36067,0.033898305,0.169491525,0.322033898,0.406779661,0.576271186,0.644067797,0.762711864,0.830508475,0.898305085,0.949152542,1
36069,0.1875,0.4375,0.4375,0.75,0.75,0.75,0.9375,1,1,1,1
36071,0.025974026,0.12987013,0.324675325,0.428571429,0.545454545,0.688311688,0.74025974,0.805194805,0.844155844,0.909090909,0.948051948
36073,0,0.181818182,0.272727273,0.272727273,0.636363636,0.909090909,0.909090909,0.909090909,1,1,1
36075,0.090909091,0.090909091,0.454545455,0.454545455,0.454545455,0.727272727,0.818181818,0.818181818,0.818181818,1,1
36077,0,0.5,0.5,0.625,0.875,1,1,1,1,1,1
36079,0,0,0.2,0.7,1,1,1,1,1,1,1
36081,0.010928962,0.120218579,0.322404372,0.551912568,0.693989071,0.830601093,0.923497268,0.972677596,1,1,1
36083,0.035714286,0.214285714,0.464285714,0.642857143,0.75,0.892857143,1,1,1,1,1
36085,0.020408163,0.102040816,0.306122449,0.540816327,0.724489796,0.806122449,0.897959184,0.969387755,1,1,1
36087,0.027777778,0.111111111,0.25,0.444444444,0.638888889,0.694444444,0.833333333,0.916666667,0.944444444,0.972222222,1
36089,0,0,0,0.5,0.666666667,0.666666667,1,1,1,1,1
36091,0.040816327,0.12244898,0.387755102,0.612244898,0.755102041,0.836734694,0.93877551,0.979591837,1,1,1
36093,0,0.136363636,0.318181818,0.613636364,0.75,0.772727273,0.909090909,0.954545455,0.977272727,1,1
36095,0,0.111111111,0.444444444,0.555555556,0.555555556,0.666666667,0.777777778,0.888888889,0.888888889,1,1
36101,0,0.2,0.6,0.6,0.8,1,1,1,1,1,1
36103,0.025925926,0.142592593,0.311111111,0.531481481,0.718518519,0.827777778,0.898148148,0.92962963,0.946296296,0.961111111,0.990740741
36105,0,0.1875,0.375,0.625,0.75,0.8125,0.875,0.875,1,1,1
36107,0,0.090909091,0.181818182,0.363636364,0.363636364,0.545454545,0.818181818,0.909090909,1,1,1
36109,0,0,0,0,0,0,0.5,1,1,1,1
36111,0.022222222,0.044444444,0.2,0.355555556,0.577777778,0.755555556,0.866666667,0.866666667,0.977777778,0.977777778,1
36113,0,0.1875,0.1875,0.4375,0.6875,0.8125,1,1,1,1,1
36115,0,0,0.5,1,1,1,1,1,1,1,1
36117,0,0,0.222222222,0.333333333,0.444444444,0.444444444,0.444444444,0.555555556,0.777777778,0.888888889,1
36119,0.021021021,0.111111111,0.309309309,0.552552553,0.726726727,0.855855856,0.924924925,0.963963964,0.972972973,1,1
36121,0,0,0,0.5,0.5,0.5,0.5,0.5,1,1,1
36123,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,1,1,1,1,1
37001,0.030769231,0.138461538,0.338461538,0.492307692,0.692307692,0.8,0.846153846,0.907692308,0.953846154,1,1
37003,0,0,0,0.5,0.5,0.5,0.75,1,1,1,1
37005,0,0.2,0.4,0.4,0.6,0.8,0.8,0.8,0.8,0.8,0.8
37009,0.166666667,0.333333333,0.583333333,0.583333333,0.666666667,0.75,0.75,0.75,0.833333333,1,1
37011,0.181818182,0.181818182,0.272727273,0.545454545,0.636363636,0.636363636,0.727272727,0.818181818,0.818181818,0.818181818,0.909090909
37013,0,0,0.1,0.3,0.3,0.4,0.5,0.5,0.8,0.8,1
37015,0,0.166666667,0.5,0.833333333,1,1,1,1,1,1,1
37017,0,0,0,0,0,0.5,1,1,1,1,1
37019,0.035714286,0.25,0.5,0.666666667,0.821428571,0.964285714,0.988095238,1,1,1,1
37021,0.030612245,0.071428571,0.193877551,0.43877551,0.673469388,0.795918367,0.908163265,0.928571429,0.948979592,0.969387755,0.989795918
37023,0,0.0625,0.25,0.375,0.75,0.9375,0.9375,0.9375,0.9375,0.9375,1
37025,0,0.12195122,0.365853659,0.609756098,0.719512195,0.865853659,0.926829268,1,1,1,1
37027,0,0.111111111,0.222222222,0.333333333,0.555555556,0.666666667,0.777777778,0.777777778,0.888888889,0.888888889,1
37029,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1
37031,0.045454545,0.136363636,0.136363636,0.409090909,0.590909091,0.863636364,0.954545455,1,1,1,1
37035,0.042553191,0.234042553,0.468085106,0.638297872,0.85106383,0.872340426,0.957446809,1,1,1,1
37037,0.04,0.04,0.4,0.52,0.64,0.92,0.96,1,1,1,1
37039,0,0,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75,1
37045,0,0.16,0.36,0.76,0.84,1,1,1,1,1,1
37047,0,0.166666667,0.166666667,0.5,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,1
37049,0.05,0.25,0.5,0.6,0.8,0.9,1,1,1,1,1
37051,0,0.06557377,0.081967213,0.327868852,0.475409836,0.704918033,0.819672131,0.885245902,0.901639344,0.983606557,1
37053,0,0.133333333,0.466666667,0.566666667,0.866666667,0.933333333,1,1,1,1,1
37055,0.013333333,0.133333333,0.266666667,0.573333333,0.773333333,0.893333333,0.92,0.986666667,1,1,1
37057,0.021276596,0.127659574,0.212765957,0.446808511,0.617021277,0.829787234,0.914893617,0.957446809,1,1,1
37059,0,0.1875,0.3125,0.625,0.6875,0.8125,0.9375,1,1,1,1
37061,0,0,0.5,0.75,0.75,1,1,1,1,1,1
37063,0.020689655,0.144827586,0.4,0.64137931,0.793103448,0.875862069,0.972413793,1,1,1,1
37065,0,0,0.375,0.375,0.5,0.5,0.625,0.75,0.75,0.75,0.875
37067,0.023255814,0.213953488,0.376744186,0.553488372,0.711627907,0.879069767,0.953488372,1,1,1,1
37069,0.066666667,0.133333333,0.4,0.533333333,0.8,0.933333333,1,1,1,1,1
37071,0.031578947,0.126315789,0.305263158,0.536842105,0.831578947,0.936842105,0.957894737,1,1,1,1
37077,0,0.090909091,0.272727273,0.545454545,0.636363636,1,1,1,1,1,1
37081,0.010676157,0.199288256,0.402135231,0.548042705,0.729537367,0.818505338,0.903914591,0.957295374,0.971530249,1,1
37083,0,0.125,0.375,0.375,0.75,0.875,1,1,1,1,1
37085,0,0.032258065,0.129032258,0.258064516,0.516129032,0.774193548,0.838709677,0.838709677,0.967741935,0.967741935,1
37087,0,0.142857143,0.25,0.428571429,0.714285714,0.821428571,0.964285714,1,1,1,1
37089,0,0.119047619,0.357142857,0.571428571,0.738095238,0.952380952,0.976190476,1,1,1,1
37091,0,0,0.5,0.5,1,1,1,1,1,1,1
37093,0,0,0,0.2,0.6,1,1,1,1,1,1
37095,0,0,0.5,1,1,1,1,1,1,1,1
37097,0.034883721,0.174418605,0.406976744,0.488372093,0.627906977,0.802325581,0.918604651,0.988372093,1,1,1
37099,0.071428571,0.071428571,0.142857143,0.285714286,0.357142857,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.928571429
37101,0.03125,0.21875,0.5,0.703125,0.796875,0.890625,0.953125,1,1,1,1
37105,0,0.090909091,0.181818182,0.363636364,0.409090909,0.5,0.681818182,0.772727273,0.772727273,0.909090909,1
37107,0.1,0.1,0.1,0.4,0.6,0.6,0.9,0.9,1,1,1
37109,0.04,0.18,0.34,0.5,0.72,0.84,0.86,0.96,1,1,1
37111,0,0.1,0.1,0.4,0.6,0.8,0.8,0.8,0.8,1,1
37113,0,0.230769231,0.384615385,0.692307692,0.769230769,0.923076923,0.923076923,1,1,1,1
37115,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,1
37117,0,0,0,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
37119,0.036111111,0.166666667,0.402777778,0.590277778,0.761111111,0.886111111,0.9625,1,1,1,1
37123,0,0,0,0,0.5,1,1,1,1,1,1
37125,0,0.06,0.22,0.4,0.62,0.8,0.88,0.92,0.96,1,1
37127,0.055555556,0.111111111,0.333333333,0.555555556,0.833333333,0.944444444,1,1,1,1,1
37129,0.04040404,0.151515152,0.383838384,0.616161616,0.777777778,0.888888889,0.939393939,1,1,1,1
37131,0.142857143,0.285714286,0.428571429,0.714285714,0.714285714,0.714285714,0.857142857,1,1,1,1
37133,0,0.175,0.35,0.625,0.775,0.875,0.95,1,1,1,1
37135,0.009090909,0.1,0.354545455,0.5,0.645454545,0.827272727,0.927272727,0.963636364,1,1,1
37137,0,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8
37139,0,0,0.1875,0.375,0.5,0.75,0.75,0.8125,0.875,1,1
37141,0,0,0.384615385,0.538461538,0.692307692,0.769230769,0.846153846,0.846153846,0.923076923,0.923076923,1
37145,0,0.111111111,0.333333333,0.444444444,0.777777778,0.888888889,0.888888889,1,1,1,1
37147,0.011904762,0.19047619,0.345238095,0.476190476,0.607142857,0.761904762,0.857142857,0.904761905,0.94047619,0.952380952,1
37149,0,0,0,0.142857143,0.285714286,0.571428571,0.571428571,0.714285714,0.714285714,1,1
37151,0.032258065,0.161290323,0.322580645,0.64516129,0.870967742,0.870967742,0.870967742,0.935483871,1,1,1
37153,0,0,0,0.6,0.6,1,1,1,1,1,1
37155,0,0.166666667,0.166666667,0.333333333,0.5,0.666666667,0.833333333,0.888888889,0.888888889,1,1
37157,0,0.045454545,0.090909091,0.454545455,0.545454545,0.545454545,0.727272727,0.727272727,1,1,1
37159,0.032258065,0.064516129,0.258064516,0.516129032,0.741935484,0.838709677,0.967741935,1,1,1,1
37161,0,0,0,0.083333333,0.166666667,0.25,0.25,0.666666667,0.916666667,1,1
37163,0,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.777777778,0.888888889,1,1,1
37165,0,0,0,0.2,0.2,0.4,0.8,1,1,1,1
37167,0,0,0.2,0.3,0.7,0.8,0.8,0.8,0.8,1,1
37169,0,0.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.833333333,0.833333333
37171,0.076923077,0.230769231,0.230769231,0.615384615,0.692307692,0.923076923,0.923076923,1,1,1,1
37173,0,0,0.5,0.5,1,1,1,1,1,1,1
37175,0,0.153846154,0.153846154,0.384615385,0.615384615,0.769230769,0.923076923,1,1,1,1
37179,0.028735632,0.155172414,0.396551724,0.609195402,0.856321839,0.942528736,1,1,1,1,1
37181,0,0,0.428571429,0.428571429,0.714285714,0.714285714,1,1,1,1,1
37183,0.022099448,0.212707182,0.458563536,0.665745856,0.794198895,0.914364641,0.976519337,1,1,1,1
37185,0,0,0.333333333,0.333333333,1,1,1,1,1,1,1
37189,0,0,0,0.176470588,0.176470588,0.294117647,0.411764706,0.764705882,1,1,1
37191,0,0.25,0.4375,0.5,0.5625,0.8125,0.875,1,1,1,1
37193,0.1,0.3,0.5,0.5,0.7,0.9,0.9,1,1,1,1
37195,0,0.0625,0.25,0.375,0.5,0.625,0.8125,0.875,1,1,1
37197,0,0,0.285714286,0.571428571,0.714285714,0.857142857,0.857142857,1,1,1,1
37199,0,0,0,0,0.166666667,0.333333333,0.5,1,1,1,1
38015,0.055555556,0.055555556,0.111111111,0.222222222,0.388888889,0.388888889,0.444444444,0.5,0.611111111,0.777777778,0.833333333
38017,0.018181818,0.145454545,0.345454545,0.581818182,0.727272727,0.836363636,0.963636364,1,1,1,1
38021,0,0,0,0,0,0,0,0,0,0,0.5
38033,0,0,0,0,0,0.5,0.5,0.5,1,1,1
38035,0,0,0.083333333,0.166666667,0.333333333,0.333333333,0.5,0.5,0.5,0.666666667,1
38049,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1
38055,0,0,0,0,0,0,0,0,0.333333333,1,1
38057,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333
38059,0,0.2,0.2,0.2,0.8,0.8,1,1,1,1,1
38067,0,0,0,0,0.666666667,0.666666667,0.666666667,1,1,1,1
38071,0.2,0.2,0.4,0.8,0.8,0.8,0.8,0.8,1,1,1
38073,0,0,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
38077,0,0,0,0,0,0,0,0.5,0.5,1,1
38089,0,0,0,0.5,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333
38093,0,0,0.2,0.2,0.4,0.6,0.6,0.8,0.8,0.8,0.8
38099,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5
38101,0,0.222222222,0.222222222,0.333333333,0.333333333,0.555555556,0.555555556,0.666666667,0.777777778,1,1
38105,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.666666667
39001,0,0,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.666666667,0.833333333,0.833333333
39003,0,0.076923077,0.153846154,0.461538462,0.538461538,0.692307692,0.923076923,1,1,1,1
39005,0,0,0.4,0.4,0.4,0.6,0.8,1,1,1,1
39007,0,0.105263158,0.184210526,0.368421053,0.605263158,0.710526316,0.842105263,1,1,1,1
39011,0,0.153846154,0.307692308,0.307692308,0.384615385,0.538461538,0.615384615,0.615384615,0.615384615,0.692307692,1
39013,0,0.181818182,0.181818182,0.181818182,0.181818182,0.363636364,0.454545455,0.454545455,0.545454545,0.636363636,0.818181818
39015,0,0,0.222222222,0.333333333,0.444444444,0.444444444,0.555555556,0.666666667,0.777777778,0.777777778,0.888888889
39017,0.015873016,0.095238095,0.317460317,0.579365079,0.722222222,0.841269841,0.912698413,0.984126984,0.992063492,1,1
39019,0,0.125,0.125,0.375,0.375,0.625,0.625,0.875,0.875,1,1
39021,0.125,0.125,0.125,0.375,0.625,0.6875,0.8125,1,1,1,1
39023,0,0.046511628,0.186046512,0.511627907,0.720930233,0.860465116,0.953488372,1,1,1,1
39025,0,0.146666667,0.346666667,0.48,0.64,0.826666667,0.893333333,0.92,0.973333333,1,1
39027,0,0.071428571,0.285714286,0.357142857,0.5,0.642857143,0.714285714,0.714285714,0.785714286,0.857142857,1
39029,0,0,0.142857143,0.571428571,0.714285714,0.761904762,0.80952381,0.80952381,0.857142857,0.904761905,0.952380952
39033,0,0.090909091,0.181818182,0.272727273,0.272727273,0.454545455,0.636363636,0.818181818,0.818181818,0.909090909,1
39035,0.025906736,0.134715026,0.341968912,0.567357513,0.764248705,0.867875648,0.904145078,0.953367876,0.981865285,1,1
39037,0,0,0.1875,0.4375,0.5,0.75,0.875,0.9375,0.9375,0.9375,1
39039,0,0,0,0,0.4,0.6,0.8,1,1,1,1
39041,0,0.045454545,0.272727273,0.424242424,0.636363636,0.787878788,0.893939394,0.924242424,0.96969697,0.96969697,1
39043,0,0.090909091,0.318181818,0.409090909,0.727272727,0.818181818,0.909090909,1,1,1,1
39045,0,0.106382979,0.234042553,0.340425532,0.553191489,0.723404255,0.85106383,0.936170213,1,1,1
39047,0,0,0,0.125,0.375,0.625,0.75,0.75,0.75,0.75,0.875
39049,0.01369863,0.104109589,0.249315068,0.454794521,0.61369863,0.769863014,0.846575342,0.923287671,0.961643836,0.98630137,1
39051,0,0,0,0.333333333,0.333333333,0.555555556,0.777777778,1,1,1,1
39053,0,0,0,0,0.375,0.625,0.875,1,1,1,1
39055,0,0.028571429,0.2,0.314285714,0.542857143,0.742857143,0.914285714,1,1,1,1
39057,0,0.033333333,0.15,0.333333333,0.5,0.666666667,0.833333333,0.933333333,0.966666667,0.966666667,1
39059,0,0.076923077,0.153846154,0.384615385,0.615384615,0.615384615,0.769230769,0.769230769,0.769230769,0.769230769,0.923076923
39061,0.015243902,0.106707317,0.243902439,0.417682927,0.643292683,0.768292683,0.899390244,0.932926829,0.966463415,0.981707317,1
39063,0,0,0.333333333,0.5,0.583333333,0.833333333,0.916666667,0.916666667,1,1,1
39065,0,0.111111111,0.333333333,0.555555556,0.666666667,0.666666667,0.777777778,0.777777778,0.777777778,1,1
39067,0,0,0.125,0.5,0.5,0.625,0.625,0.625,1,1,1
39069,0,0.142857143,0.428571429,0.428571429,0.857142857,0.857142857,0.857142857,0.857142857,1,1,1
39071,0,0.142857143,0.142857143,0.285714286,0.285714286,0.571428571,0.714285714,0.857142857,1,1,1
39073,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.833333333,0.833333333,0.833333333,1,1
39077,0.090909091,0.181818182,0.227272727,0.590909091,0.727272727,0.954545455,1,1,1,1,1
39081,0,0,0.08,0.18,0.32,0.52,0.68,0.74,0.82,0.86,0.96
39083,0,0,0.076923077,0.076923077,0.384615385,0.769230769,0.923076923,0.923076923,0.923076923,0.923076923,0.923076923
39085,0.033898305,0.13559322,0.271186441,0.474576271,0.677966102,0.830508475,0.93220339,0.949152542,0.983050847,1,1
39087,0,0.047619048,0.047619048,0.19047619,0.380952381,0.619047619,0.666666667,0.761904762,0.904761905,0.904761905,1
39089,0,0.044444444,0.222222222,0.488888889,0.577777778,0.644444444,0.755555556,0.844444444,0.933333333,1,1
39091,0,0.181818182,0.181818182,0.181818182,0.454545455,0.454545455,0.545454545,0.636363636,0.727272727,0.727272727,1
39093,0.122807018,0.192982456,0.350877193,0.49122807,0.649122807,0.771929825,0.824561404,0.859649123,0.877192982,0.947368421,1
39095,0.008695652,0.104347826,0.2,0.356521739,0.582608696,0.765217391,0.860869565,0.930434783,0.965217391,1,1
39097,0,0,0,0.263157895,0.578947368,0.736842105,0.842105263,1,1,1,1
39099,0,0.151515152,0.46969697,0.727272727,0.787878788,0.909090909,0.96969697,1,1,1,1
39101,0,0,0,0.083333333,0.083333333,0.25,0.833333333,0.916666667,0.916666667,1,1
39103,0,0.084745763,0.203389831,0.355932203,0.457627119,0.694915254,0.796610169,0.983050847,0.983050847,1,1
39105,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1
39107,0,0,0.25,0.5,1,1,1,1,1,1,1
39109,0.017857143,0.053571429,0.214285714,0.535714286,0.642857143,0.803571429,0.910714286,0.928571429,0.964285714,1,1
39113,0.008298755,0.074688797,0.211618257,0.385892116,0.526970954,0.717842324,0.800829876,0.871369295,0.900414938,0.937759336,0.966804979
39117,0,0,0,0.2,0.6,0.6,0.8,0.8,0.8,0.8,0.8
39119,0,0.2,0.333333333,0.666666667,0.8,0.8,0.866666667,1,1,1,1
39123,0,0,0.142857143,0.285714286,0.5,0.571428571,0.642857143,0.785714286,0.928571429,1,1
39125,0,0,0,0,0.333333333,1,1,1,1,1,1
39127,0,0,0.1,0.2,0.6,0.7,0.8,0.8,0.8,0.8,0.8
39129,0,0,0.125,0.125,0.3125,0.5625,0.75,0.8125,0.9375,1,1
39131,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
39133,0,0.106382979,0.29787234,0.468085106,0.765957447,0.85106383,0.893617021,0.914893617,0.957446809,1,1
39135,0,0.05,0.1,0.35,0.6,0.9,0.9,0.95,0.95,0.95,0.95
39137,0,0,0,0.166666667,0.333333333,0.5,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333
39139,0,0.052631579,0.105263158,0.368421053,0.421052632,0.473684211,0.736842105,0.842105263,0.842105263,0.894736842,0.947368421
39141,0,0,0.076923077,0.153846154,0.230769231,0.538461538,0.692307692,0.846153846,0.923076923,1,1
39143,0,0,0,0.181818182,0.363636364,0.545454545,0.636363636,0.818181818,0.818181818,0.818181818,0.818181818
39145,0,0.08,0.4,0.76,0.84,0.92,1,1,1,1,1
39147,0,0,0.285714286,0.714285714,0.857142857,1,1,1,1,1,1
39149,0,0,0.1,0.15,0.25,0.45,0.6,0.7,0.75,0.95,1
39151,0.015625,0.0625,0.1875,0.421875,0.6171875,0.7734375,0.875,0.9296875,0.9609375,0.9765625,1
39153,0,0.062176166,0.207253886,0.393782383,0.554404145,0.735751295,0.803108808,0.896373057,0.948186528,1,1
39155,0,0,0.148148148,0.555555556,0.814814815,0.888888889,1,1,1,1,1
39157,0,0.083333333,0.083333333,0.333333333,0.583333333,0.833333333,0.916666667,0.916666667,0.916666667,0.916666667,1
39159,0,0.076923077,0.153846154,0.538461538,0.615384615,0.769230769,0.846153846,0.923076923,0.923076923,1,1
39161,0,0,0,0.1,0.1,0.2,0.7,0.8,0.8,0.8,0.8
39165,0.029126214,0.116504854,0.339805825,0.514563107,0.699029126,0.834951456,0.873786408,0.922330097,0.951456311,1,1
39167,0,0,0.142857143,0.285714286,0.428571429,0.714285714,0.785714286,0.857142857,0.928571429,0.928571429,1
39169,0.052631579,0.157894737,0.263157895,0.526315789,0.736842105,0.947368421,0.947368421,1,1,1,1
39171,0,0,0.125,0.125,0.25,0.5,0.875,0.875,1,1,1
39173,0.019230769,0.192307692,0.384615385,0.5,0.634615385,0.769230769,0.846153846,0.903846154,0.961538462,1,1
39175,0,0,0,0,0,0.4,0.6,0.6,0.8,0.8,1
40001,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1,1,1,1
40013,0,0.125,0.375,0.625,0.75,0.875,0.875,1,1,1,1
40017,0,0.03030303,0.242424242,0.393939394,0.606060606,0.727272727,0.878787879,0.939393939,0.939393939,0.96969697,1
40019,0,0,0.266666667,0.533333333,0.8,0.933333333,1,1,1,1,1
40027,0,0.016666667,0.116666667,0.383333333,0.616666667,0.75,0.9,0.933333333,0.966666667,1,1
40031,0.076923077,0.230769231,0.384615385,0.461538462,0.538461538,0.615384615,0.923076923,0.923076923,0.923076923,0.923076923,1
40037,0,0.076923077,0.230769231,0.538461538,0.692307692,0.846153846,0.923076923,1,1,1,1
40041,0,0,0.142857143,0.142857143,0.285714286,0.285714286,0.285714286,0.571428571,0.714285714,0.714285714,0.857142857
40047,0,0,0,0.142857143,0.285714286,0.571428571,0.714285714,0.714285714,0.857142857,1,1
40049,0,0,0,0,0,0,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667
40051,0,0,0,0.25,0.25,0.25,0.5,0.75,0.75,0.75,1
40065,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667
40069,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5
40071,0,0.25,0.375,0.5,0.5,1,1,1,1,1,1
40073,0,0,0,0.333333333,0.333333333,0.666666667,0.666666667,1,1,1,1
40077,0,0,0,0,0,0,0,0,0,0,0
40079,0,0,0,0.111111111,0.222222222,0.444444444,0.555555556,0.666666667,0.888888889,1,1
40081,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,1,1
40083,0,0,0,0,0.1,0.3,0.3,0.4,0.6,0.7,0.8
40085,0,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333
40087,0,0,0,0,0,0.111111111,0.444444444,0.555555556,0.666666667,0.666666667,0.888888889
40089,0,0,0.2,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6
40091,0,0,0,0,0,0,0,0,0.25,0.5,1
40093,0,0,0,0,0.5,0.5,1,1,1,1,1
40095,0,0,0,0,0,0,0,0.5,0.5,0.5,1
40097,0,0,0.25,0.5,0.5,0.5,0.75,0.75,0.75,0.75,1
40099,0,0,0,0,0,0,0,0,0.5,0.5,1
40101,0.125,0.375,0.5,0.5,0.5,0.75,0.875,1,1,1,1
40103,0,0,0,0,0,0,0.2,0.6,0.6,0.6,1
